fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-1439,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,KAMA closely follows price when noise is low.,It closely follows price when noise is low and attempts to smooth out market noise when price fluctuates.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1440,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,KAMA attempts to smooth out market noise when price fluctuates.,It closely follows price when noise is low and attempts to smooth out market noise when price fluctuates.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1441,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,The page states the source code for the KAMA function is available but does not provide a clickable link URL or embed the formula on the page.,The source code for the KAMA function is available here.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1442,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,The page does not state a default lookback period (e.g. number of periods) used for the KAMA calculation.,,DOCS-SILENT,page does not specify a default period/lookback for KAMA,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1443,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,The page does not describe how the adaptive smoothing constant (fast/slow EMA constants or efficiency ratio) is calculated for KAMA.,,DOCS-SILENT,page does not explain the efficiency ratio or fast/slow smoothing constant formula that makes KAMA adaptive,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1444,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,The moving average convergence/divergence (MACD) is a technical indicator of momentum that uses moving averages to determine a trend's strength.,The [moving average convergence/divergence (MACD)](https://optionalpha.com/analysis/technical-indicators#macd) is a technical indicator of [momentum](https://optionalpha.com/analysis/momentum-trend) that uses moving averages to determine a trend’s strength.,DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1445,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,"The MACD uses three exponential moving averages: a short term EMA, a long term EMA, and the average difference between the short and long term EMAs.","The MACD uses three exponential moving averages (a short term, a long term, and the average difference between the short and long term) to show price momentum.",DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1446,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,The three exponential moving averages used by MACD are intended to show price momentum.,"The MACD uses three exponential moving averages (a short term, a long term, and the average difference between the short and long term) to show price momentum.",DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1447,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,The page links out to an external Option Alpha page on technical indicators (optionalpha.com/analysis/technical-indicators#macd) for further MACD context.,[moving average convergence/divergence (MACD)](https://optionalpha.com/analysis/technical-indicators#macd),DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1448,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,"The page links out to an external Option Alpha page on momentum/trend (optionalpha.com/analysis/momentum-trend) to define ""momentum.""",[momentum](https://optionalpha.com/analysis/momentum-trend),DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1449,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,The source code for the MACD function is linked from the page at https://app.optionalpha.com/ta/MACD.txt.,The source code for the MACD function is found [here.](https://app.optionalpha.com/ta/MACD.txt),DOCUMENTED,,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1450,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,"The page does not state the default periods (e.g. the standard 12/26/9) used for the MACD's short, long, and signal exponential moving averages.",,DOCS-SILENT,page does not specify default EMA period lengths (short/long/signal) used for MACD,2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1451,indicators,MACD,https://docs.optionalpha.com/technical-documentation/indicators/macd,The page does not describe any overbought/oversold thresholds or signal-line crossover interpretation rules for MACD.,,DOCS-SILENT,"page gives no interpretation guidance (e.g. crossover signals, histogram meaning, threshold levels) for MACD",2026-08-04,c29b5b6f0f58ece1b180ac63256ad5e38ac6fb80ebfb223821ef8317555a898e
OA-1452,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,MFI stands for Money Flow Index.,"# MFI

## MFI",DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1453,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,MFI is a technical indicator that generates overbought or oversold signals.,The Money Flow Index (MFI) is a technical indicator that generates overbought or oversold signals using both price and volume data.,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1454,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,"MFI uses both price and volume data in its calculation, unlike purely price-based oscillators.",using both price and volume data,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1455,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,An MFI reading above 80 is considered overbought.,An MFI reading above 80 is considered overbought,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1456,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,An MFI reading below 20 is considered oversold.,and an MFI reading below 20 is considered oversold.,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1457,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,MFI levels of 90 and 10 are also used as alternative overbought/oversold thresholds.,MFI levels of 90 and 10 are also used as thresholds.,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1458,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,"The page states source code for the MFI function is available but does not provide a working hyperlink on this page as fetched (the word ""here"" is not a markdown link).",The source code for the MFI function is available here.,DOCUMENTED,,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1459,indicators,MFI,https://docs.optionalpha.com/technical-documentation/indicators/mfi,"The page does not state a default lookback period for MFI (unlike RSI's page, which states 14 periods).",,DOCS-SILENT,what is the default lookback period for MFI in Option Alpha's implementation?,2026-08-04,62c8664a579ad39e37f32422b6ed4a808bbf63ea0c5b427c046e55bc4299b5f0
OA-1460,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,MOM stands for the Momentum Indicator.,The Momentum Indicator (MOM) is a leading indicator measuring a security's rate of change.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1461,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,MOM is classified as a leading indicator.,The Momentum Indicator (MOM) is a leading indicator measuring a security's rate of change.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1462,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,MOM compares the current price with the price from a number of periods ago.,It compares the current price with the previous price from a number of periods ago.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1463,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,The MOM plot forms an oscillator that moves above and below a zero line.,The plot forms an oscillator that moves above and below 0.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1464,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,MOM is an unbounded oscillator with no lower or upper limit.,It is an unbounded oscillator with no lower or upper limit.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1465,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,"The page states source code for the MOM function is available but does not provide a working hyperlink on this page as fetched (the word ""here"" is not a markdown link).",The source code for the MOM function is available here.,DOCUMENTED,,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1466,indicators,MOM,https://docs.optionalpha.com/technical-documentation/indicators/mom,"The page does not state a default number of periods used for the ""previous price"" comparison in MOM.",,DOCS-SILENT,what is the default lookback period for the MOM indicator?,2026-08-04,8aa55dfc3fe096b5233e6f414c112b1e5788a8d2624cdaef1007215d1ff01c9f
OA-1467,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,ROC stands for Rate of Change.,Rate of change (ROC) is a technical indicator of momentum that measures the percentage change in price from period to period.,DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1468,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,ROC measures the percentage change in price from period to period.,measures the percentage change in price from period to period,DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1469,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,"ROC is also referred to as ""momentum"" and is often used to confirm trends.",Rate of change is also referred to as “momentum” and is often used to confirm trends.,DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1470,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,A negative divergence between price and momentum occurs when a security reaches a new high but the rate of change does not.,"For example, when a security reaches a new high but the rate of change does not, then there is a negative divergence between price and momentum.",DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1471,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,The source code for the ROC function is linked to a hosted text file on Option Alpha's app domain.,The source code for the ROC function is available [here](https://app.optionalpha.com/ta/ROC.txt).,DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1472,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,The source code comment notes that the interpretation of rate of change varies widely depending on which software and/or books are referenced.,"/* The interpretation of the rate of change varies widely depending
 * which software and/or books you are refering to.",DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1473,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,"Per the TA-LIB table in the code comment, MOM is defined as (price - prevPrice).", *       MOM     = (price - prevPrice)         [Momentum],DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1474,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,"Per the TA-LIB table in the code comment, ROC is defined as ((price/prevPrice)-1)*100.", *       ROC     = ((price/prevPrice)-1)*100   [Rate of change],DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
OA-1475,indicators,ROC,https://docs.optionalpha.com/technical-documentation/indicators/roc,"Per the TA-LIB table in the code comment, ROCP (Rate of change Percentage) is defined as (price-prevPrice)/prevPrice.", *       ROCP    = (price-prevPrice)/prevPrice [Rate of change Percentage],DOCUMENTED,,2026-08-04,8cd5783a3a66df711919dbed368cd83688062cf1d277367ffd958768da9ce475
